AssemblyConfigName,Component,ConfigName,FeatureName,FeatureType,DimFullName,Value_mm,Value_in,Tolerance_Type,IsDriven,IsLinked,IsGlobalVar,EquationOrComment
Default,KOR-000_MasterLayout-1,Default,Eyebolt_Mid_Plane,ProfileFeature,D4@Eyebolt_Mid_Plane@KOR-000_MasterLayout.Part,0.5080,0.0200,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Eyebolt_Mid_Plane,ProfileFeature,D6@Eyebolt_Mid_Plane@KOR-000_MasterLayout.Part,139.6263,5.4971,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Eyebolt_Mid_Plane,ProfileFeature,D5@Eyebolt_Mid_Plane@KOR-000_MasterLayout.Part,11000.0000,433.0709,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Eyebolt_Mid_Plane,ProfileFeature,D8@Eyebolt_Mid_Plane@KOR-000_MasterLayout.Part,139.6263,5.4971,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Eyebolt_Mid_Plane,ProfileFeature,D7@Eyebolt_Mid_Plane@KOR-000_MasterLayout.Part,11000.0000,433.0709,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D1@Bridge_String_Holes@KOR-000_MasterLayout.Part,63.5000,2.5000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D2@Bridge_String_Holes@KOR-000_MasterLayout.Part,4.3180,0.1700,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D3@Bridge_String_Holes@KOR-000_MasterLayout.Part,25.4000,1.0000,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D4@Bridge_String_Holes@KOR-000_MasterLayout.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D5@Bridge_String_Holes@KOR-000_MasterLayout.Part,25.0288,0.9854,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D6@Bridge_String_Holes@KOR-000_MasterLayout.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D7@Bridge_String_Holes@KOR-000_MasterLayout.Part,11000.0000,433.0709,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Bridge_String_Holes,ProfileFeature,D8@Bridge_String_Holes@KOR-000_MasterLayout.Part,12.7000,0.5000,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Sound_Hole,ProfileFeature,D1@Sound_Hole@KOR-000_MasterLayout.Part,79.2480,3.1200,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Sound_Hole,ProfileFeature,D2@Sound_Hole@KOR-000_MasterLayout.Part,127.0000,5.0000,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D1@Neck Face@KOR-000_MasterLayout.Part,44.4500,1.7500,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D2@Neck Face@KOR-000_MasterLayout.Part,77.9780,3.0700,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D3@Neck Face@KOR-000_MasterLayout.Part,160.0200,6.3000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D4@Neck Face@KOR-000_MasterLayout.Part,16.5100,0.6500,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D5@Neck Face@KOR-000_MasterLayout.Part,16.5100,0.6500,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D6@Neck Face@KOR-000_MasterLayout.Part,39.8780,1.5700,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D7@Neck Face@KOR-000_MasterLayout.Part,123.9520,4.8800,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D8@Neck Face@KOR-000_MasterLayout.Part,200.9140,7.9100,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D9@Neck Face@KOR-000_MasterLayout.Part,243.0780,9.5700,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D10@Neck Face@KOR-000_MasterLayout.Part,278.8920,10.9800,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D11@Neck Face@KOR-000_MasterLayout.Part,314.9600,12.4000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D12@Neck Face@KOR-000_MasterLayout.Part,349.7580,13.7700,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D13@Neck Face@KOR-000_MasterLayout.Part,383.7940,15.1100,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D14@Neck Face@KOR-000_MasterLayout.Part,416.5600,16.4000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D15@Neck Face@KOR-000_MasterLayout.Part,447.0400,17.6000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D16@Neck Face@KOR-000_MasterLayout.Part,478.7900,18.8500,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D17@Neck Face@KOR-000_MasterLayout.Part,508.0000,20.0000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D18@Neck Face@KOR-000_MasterLayout.Part,536.9560,21.1400,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D19@Neck Face@KOR-000_MasterLayout.Part,563.8800,22.2000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D20@Neck Face@KOR-000_MasterLayout.Part,591.8200,23.3000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D21@Neck Face@KOR-000_MasterLayout.Part,614.9340,24.2100,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D22@Neck Face@KOR-000_MasterLayout.Part,642.8740,25.3100,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D23@Neck Face@KOR-000_MasterLayout.Part,663.9560,26.1400,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D24@Neck Face@KOR-000_MasterLayout.Part,689.8640,27.1600,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck Face,ProfileFeature,D25@Neck Face@KOR-000_MasterLayout.Part,6.3500,0.2500,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck_Slot,ProfileFeature,D1@Neck_Slot@KOR-000_MasterLayout.Part,16.9926,0.6690,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Neck_Slot,ProfileFeature,D2@Neck_Slot@KOR-000_MasterLayout.Part,15.0114,0.5910,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D1@Handle Mid Plane@KOR-000_MasterLayout.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D1@Left_Handle@KOR-000_MasterLayout.Part,660.4000,26.0000,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D2@Left_Handle@KOR-000_MasterLayout.Part,19.0500,0.7500,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D3@Left_Handle@KOR-000_MasterLayout.Part,31.7500,1.2500,N/A,FALSE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D5@Left_Handle@KOR-000_MasterLayout.Part,34.9066,1.3743,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D6@Left_Handle@KOR-000_MasterLayout.Part,139.7000,5.5000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D4@Left_Handle@KOR-000_MasterLayout.Part,129.5400,5.1000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,Left_Handle,ProfileFeature,D7@Left_Handle@KOR-000_MasterLayout.Part,129.5400,5.1000,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D1@3DSketch1@KOR-000_MasterLayout.Part,1217.8299,47.9461,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D2@3DSketch1@KOR-000_MasterLayout.Part,1132.5953,44.5904,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D3@3DSketch1@KOR-000_MasterLayout.Part,1054.3904,41.5114,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D4@3DSketch1@KOR-000_MasterLayout.Part,975.1839,38.3931,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D5@3DSketch1@KOR-000_MasterLayout.Part,903.0106,35.5516,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D6@3DSketch1@KOR-000_MasterLayout.Part,1180.2001,46.4646,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D7@3DSketch1@KOR-000_MasterLayout.Part,1012.7504,39.8721,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D8@3DSketch1@KOR-000_MasterLayout.Part,939.5616,36.9906,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D9@3DSketch1@KOR-000_MasterLayout.Part,869.3871,34.2278,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D10@3DSketch1@KOR-000_MasterLayout.Part,804.7406,31.6827,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D11@3DSketch1@KOR-000_MasterLayout.Part,742.3682,29.2271,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D12@3DSketch1@KOR-000_MasterLayout.Part,685.0431,26.9702,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D13@3DSketch1@KOR-000_MasterLayout.Part,632.5344,24.9029,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D14@3DSketch1@KOR-000_MasterLayout.Part,582.0986,22.9173,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D15@3DSketch1@KOR-000_MasterLayout.Part,554.6935,21.8383,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D16@3DSketch1@KOR-000_MasterLayout.Part,1096.9757,43.1880,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D17@3DSketch1@KOR-000_MasterLayout.Part,834.8633,32.8686,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D18@3DSketch1@KOR-000_MasterLayout.Part,771.2521,30.3643,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D19@3DSketch1@KOR-000_MasterLayout.Part,711.6869,28.0192,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D20@3DSketch1@KOR-000_MasterLayout.Part,655.4291,25.8043,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,3DSketch1,3DProfileFeature,D21@3DSketch1@KOR-000_MasterLayout.Part,603.0038,23.7403,N/A,TRUE,FALSE,FALSE,
Default,KOR-000_MasterLayout-1,Default,[Equation 0],Equation,,,,,,,TRUE,"""bowl_diameter_in""= 21in"
Default,KOR-000_MasterLayout-1,Default,[Equation 1],Equation,,,,,,,TRUE,"""neck_length_in""= 40in"
Default,KOR-000_MasterLayout-1,Default,[Equation 2],Equation,,,,,,,TRUE,"""bridge_height_in""= 6.0in"
Default,KOR-000_MasterLayout-1,Default,[Equation 3],Equation,,,,,,,TRUE,"""bridge_width_in""= 2.5in"
Default,KOR-000_MasterLayout-1,Default,[Equation 4],Equation,,,,,,,TRUE,"""bridge_thickness_in""= 0.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 5],Equation,,,,,,,TRUE,"""string_count""= 21"
Default,KOR-000_MasterLayout-1,Default,[Equation 6],Equation,,,,,,,TRUE,"""string_spacing_in""= ""bridge_width_in"" * 12 / ( ""string_count"" + 1 ) / 12"
Default,KOR-000_MasterLayout-1,Default,[Equation 7],Equation,,,,,,,TRUE,"""segments_per_ring""= 12"
Default,KOR-000_MasterLayout-1,Default,[Equation 8],Equation,,,,,,,TRUE,"""ring_height_in""= 0.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 9],Equation,,,,,,,TRUE,"""ring_count""= 14"
Default,KOR-000_MasterLayout-1,Default,[Equation 10],Equation,,,,,,,TRUE,"""rim_segments""= 16"
Default,KOR-000_MasterLayout-1,Default,[Equation 11],Equation,,,,,,,TRUE,"""rim_miter_deg""= 11.25"
Default,KOR-000_MasterLayout-1,Default,[Equation 12],Equation,,,,,,,TRUE,"""bowl_miter_deg""= 15"
Default,KOR-000_MasterLayout-1,Default,[Equation 13],Equation,,,,,,,TRUE,"""string_len_short_in""= 8.7in"
Default,KOR-000_MasterLayout-1,Default,[Equation 14],Equation,,,,,,,TRUE,"""string_len_long_in""= 31.1in"
Default,KOR-000_MasterLayout-1,Default,[Equation 15],Equation,,,,,,,FALSE,"""D2@Side Profile""=""bowl_diameter_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 16],Equation,,,,,,,TRUE,"""foot_of_neck""= 2.0in"
Default,KOR-000_MasterLayout-1,Default,[Equation 17],Equation,,,,,,,FALSE,"""D3@Side Profile""=""foot_of_neck"""
Default,KOR-000_MasterLayout-1,Default,[Equation 18],Equation,,,,,,,TRUE,"""neck_lean_back""= 1"
Default,KOR-000_MasterLayout-1,Default,[Equation 19],Equation,,,,,,,FALSE,"""D5@Side Profile""=""neck_lean_back"""
Default,KOR-000_MasterLayout-1,Default,[Equation 20],Equation,,,,,,,TRUE,"""foot_to_anchor""= 1.25in"
Default,KOR-000_MasterLayout-1,Default,[Equation 21],Equation,,,,,,,TRUE,"""sphere-chord-factor""= 0.55"
Default,KOR-000_MasterLayout-1,Default,[Equation 22],Equation,,,,,,,TRUE,"""bowl_depth_in""= ""bowl_diameter_in"" * ""sphere-chord-factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 23],Equation,,,,,,,FALSE,"""D4@Side Profile""=""bowl_depth_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 24],Equation,,,,,,,TRUE,"""scale_factor""= ""bowl_diameter_in"" / 21in"
Default,KOR-000_MasterLayout-1,Default,[Equation 25],Equation,,,,,,,TRUE,"""gourd_wall_in""= 5 / 16in"
Default,KOR-000_MasterLayout-1,Default,[Equation 26],Equation,,,,,,,TRUE,"""sound_hole_w_in""= 175 * 25.4 * ""scale_factor"" / 1000"
Default,KOR-000_MasterLayout-1,Default,[Equation 27],Equation,,,,,,,TRUE,"""bridge_x_from_necktop""= 47.17 * ""scale_factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 28],Equation,,,,,,,TRUE,"""hand_post_yz_in""= 5.1 * ""scale_factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 29],Equation,,,,,,,TRUE,"""cross_brace_len_in""= 16.25 * ""scale_factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 30],Equation,,,,,,,TRUE,"""tail_anchor_rs_in""= 3.0 * ""scale_factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 31],Equation,,,,,,,TRUE,"""neck_width_in""= 1.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 32],Equation,,,,,,,TRUE,"""neck_height_in""= 1.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 33],Equation,,,,,,,TRUE,"""neck_slot_w_in""= .669in"
Default,KOR-000_MasterLayout-1,Default,[Equation 34],Equation,,,,,,,TRUE,"""neck_slot_d_in""= 0.591in"
Default,KOR-000_MasterLayout-1,Default,[Equation 35],Equation,,,,,,,TRUE,"""neck_wall_in""= .551in"
Default,KOR-000_MasterLayout-1,Default,[Equation 36],Equation,,,,,,,TRUE,"""neck_below_gourd_in""= 1.5in"
Default,KOR-000_MasterLayout-1,Default,[Equation 37],Equation,,,,,,,TRUE,"""hand_post_dia_in""= 0.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 38],Equation,,,,,,,TRUE,"""hand_post_len_in""= 26in"
Default,KOR-000_MasterLayout-1,Default,[Equation 39],Equation,,,,,,,TRUE,"""hand_post_ball_in""= 1.25in"
Default,KOR-000_MasterLayout-1,Default,[Equation 40],Equation,,,,,,,TRUE,"""cross_brace_dia_in""= 0.625in"
Default,KOR-000_MasterLayout-1,Default,[Equation 41],Equation,,,,,,,TRUE,"""tail_ring_od_in""= 3.0in"
Default,KOR-000_MasterLayout-1,Default,[Equation 42],Equation,,,,,,,TRUE,"""string_exits_ahead_in""= 10mm"
Default,KOR-000_MasterLayout-1,Default,[Equation 43],Equation,,,,,,,TRUE,"""bridge_pad_t_in""= .275in"
Default,KOR-000_MasterLayout-1,Default,[Equation 44],Equation,,,,,,,TRUE,"""bridge_thick_in""= 0.75in"
Default,KOR-000_MasterLayout-1,Default,[Equation 45],Equation,,,,,,,TRUE,"""holes_from_rim_in""= 1.0"
Default,KOR-000_MasterLayout-1,Default,[Equation 46],Equation,,,,,,,FALSE,"""D7@Side Profile""=""neck_height_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 47],Equation,,,,,,,FALSE,"""D6@Side Profile""=""neck_below_gourd_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 48],Equation,,,,,,,FALSE,"""D8@Side Profile""=""bridge_thickness_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 49],Equation,,,,,,,FALSE,"""D9@Side Profile""=""bridge_height_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 50],Equation,,,,,,,FALSE,"""D10@Side Profile""=""gourd_wall_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 51],Equation,,,,,,,TRUE,"""hand_post_angle""= 2"
Default,KOR-000_MasterLayout-1,Default,[Equation 52],Equation,,,,,,,FALSE,"""D5@Left_Handle""=""hand_post_angle"""
Default,KOR-000_MasterLayout-1,Default,[Equation 53],Equation,,,,,,,TRUE,"""handle_exposure""= 5.5in"
Default,KOR-000_MasterLayout-1,Default,[Equation 54],Equation,,,,,,,FALSE,"""D6@Left_Handle""=""handle_exposure"""
Default,KOR-000_MasterLayout-1,Default,[Equation 55],Equation,,,,,,,FALSE,"""D1@Neck Face""=""neck_width_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 56],Equation,,,,,,,FALSE,"""D2@Port_XZ_Angle""=""bowl_depth_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 57],Equation,,,,,,,FALSE,"""D2@Port_YZ_Angle""=""bowl_depth_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 58],Equation,,,,,,,TRUE,"""bridge_pad_w_in""= 2.0in"
Default,KOR-000_MasterLayout-1,Default,[Equation 59],Equation,,,,,,,TRUE,"""bridge_pad_l_in""= 4.0in"
Default,KOR-000_MasterLayout-1,Default,[Equation 60],Equation,,,,,,,FALSE,"""D11@Side Profile""=""bridge_pad_t_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 61],Equation,,,,,,,FALSE,"""D12@Side Profile""=""bridge_pad_l_in"""
Default,KOR-000_MasterLayout-1,Default,[Equation 62],Equation,,,,,,,TRUE,"""membrane_thickness""= 0.060in"
Default,KOR-000_MasterLayout-1,Default,[Equation 63],Equation,,,,,,,FALSE,"""D13@Side Profile""=""membrane_thickness"""
Default,KOR-000_MasterLayout-1,Default,[Equation 64],Equation,,,,,,,TRUE,"""bridge_to_neck""= 48.8 * ""scale_factor"""
Default,KOR-000_MasterLayout-1,Default,[Equation 65],Equation,,,,,,,FALSE,"""D14@Side Profile""=""bridge_to_neck"""
Default,KOR-000_MasterLayout-1,Default,[Equation 66],Equation,,,,,,,FALSE,"""D15@Side Profile""=""membrane_thickness"""
